merchant_raw,description_raw,amount,direction,provider,native_category,source,provenance,haiku_leaf,sonnet_leaf,gold_leaf,notes
Armley Discount Store Lee,ARMLEY DISCOUNT ST,8.5,debit,plaid,GENERAL_MERCHANDISE_DISCOUNT_STORES,new,,discount_store,discount_store,discount_store,
Blackpool Pleasure Beach,BLACKPOOL PLEASURE BEA Blackpool Pleasure Beach,17.9,debit,plaid,ENTERTAINMENT_OTHER_ENTERTAINMENT,new,,days_out,days_out,days_out,
Alehop,ALEHOP 169 PUERTO SPAIN AMOUNT IN EUR 24.00 ON 11 OCT VISA 1.14604 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.63 ALEHOP 169 PUERTO LA C,21.57,debit,plaid,BANK_FEES_ATM,new,,alcohol_beer_spirits,retail_other,retail_other,
Morr Liverpool Speke,MORR LIVERPOOL SPE,20.01,debit,plaid,GENERAL_SERVICES_HOME_IMPROVEMENT_SERVICES,new,,groceries,unclassified_other,groceries,
EAT.,Zilch Just Eat.,9.22,debit,plaid,LOAN_PAYMENTS_BNPL_AND_EWA,new,,takeaway,bnpl,takeaway,
Axseuropel,PAYPAL *AXSEUROPEL02034815506,147.5,debit,plaid,TRANSFER_OUT_TRANSFER_OUT_FROM_APPS,new,,payment_intermediary,unclassified_other,payment_intermediary,
Cd Afro,4488 14AUG25 CD   AFROCREST         LIVINGSTON GB,12.7,debit,plaid,ENTERTAINMENT_EVENTS_AND_TICKETS,new,,health_beauty_general,unclassified_other,groceries_specialist,Final human adjudication: groceries_specialist. Merchant evidence identifies a specialist or world-food grocery store. Luna votes: groceries_specialist / health_beauty_general / restaurant_cafe. Sources: https://blocl.uk/eats/afrocrest-afro-caribean-and-asian-store-1766619
Bounceworld,BOUNCEWORLD.NET,3.59,debit,plaid,BANK_PENALTIES_INSUFFICIENT_AND_LATE_FEES,new,,entertainment_other,days_out,days_out,
Zable Cards London,Zable Cards       LONDON,145,debit,plaid,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,new,,credit_card_repayment,credit_card_repayment,credit_card_repayment,
Talk Talk,TalkTalk,2.3,debit,plaid,RENT_AND_UTILITIES_TELECOMMUNICATIONS,new,,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
Cash Convert Ers Stratford,CASH CONVERTERS ST,28.75,debit,plaid,BANK_FEES_ATM,new,,pawnbroker,pawnbroker,pawnbroker,
The Courier,The Courier,1,debit,plaid,ENTERTAINMENT_CASINOS_AND_GAMBLING,new,,unclassified_other,unclassified_other,newspapers,Final human adjudication: newspapers. The Courier debit; newspapers is the closest taxonomy fit.. Native category: ENTERTAINMENT_CASINOS_AND_GAMBLING. Provider: plaid. Luna votes: newspapers / newspapers / unclassified_other. Sources: https://help.dcthomson.co.uk/when-will-i-be-charged-for-my-digital-news-subscription
Roma,Roma Jukneviciute - SortCodeAccountNumber: 20626873295834,2,debit,plaid,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,new,,unclassified_other,unclassified_other,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: transfer_p2p / transfer_p2p / unclassified_other.
PET,PET514569202      RBC21075E9II4GN4,6,debit,plaid,PET_CARE_AND_SUPPLIES_PET_SUPPLIES,new,,pet_supplies,unclassified_other,pet_supplies,
Zooplus,3618 17JUL25  D   ZOOPLUS UK        401622875         MUNCHEN DE,65.36,debit,plaid,PET_CARE_AND_SUPPLIES_PET_SUPPLIES,new,,pet_supplies,pet_supplies,pet_supplies,
Boots Chesterfield,"BOOTS,CHESTERFIELD",6.49,debit,plaid,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,new,,pharmacy,pharmacy,pharmacy,
Bbm Bargains,Bbm Bargains,11.2,debit,plaid,GENERAL_MERCHANDISE_DISCOUNT_STORES,new,,discount_store,discount_store,discount_store,
Planet Nightclub,PLANET NIGHTCLUB      Planet Nightclub,3,debit,plaid,ENTERTAINMENT_OTHER_ENTERTAINMENT,new,,night_club,night_club,night_club,
Samuel,Samuel AkinpeluDapSchool stipends,10,debit,plaid,CHILDCARE_AND_EDUCATION_CHILDCARE_AND_EDUCATION,new,,unclassified_other,unclassified_other,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: transfer_p2p / transfer_p2p / unclassified_other.
Trident Supplements,Trident supplement  ON 15 SEP CPM TRIDENT SUPPLEMENTS,1,debit,plaid,MEDICAL_PRIMARY_CARE,new,,supplements,supplements,supplements,
Rss Greyhound Cd,RSS GREYHOUND CD 1974,10.88,debit,plaid,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,new,,physical_media,gambling_betting,gambling_betting,Final human adjudication: gambling_betting. Rss Greyhound Cd debit; betting-operator transaction. Narrative: RSS GREYHOUND CD 1974. Native category: TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT. Provider: plaid. Luna votes: gambling_betting / gambling_betting / public_transport_rail_coach.
Waveney Gymnastics Clu,Waveney Gymnastics Clu,57,debit,plaid,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,new,,gym_fitness,sports_participation,sports_participation,
Stepchange,REVERSAL OF 11-08 STEPCHANGE,-119,credit,plaid,TRANSFER_IN_SAVINGS,new,,debt_management_plan,debt_management_plan,returned_payment,Final human adjudication: returned_payment. The narrative explicitly identifies a returned or reversed payment. Luna votes: returned_payment / returned_payment / debt_management_plan.
Hampshire County Counc,HAMPSHIRE COUNTY C,5,debit,plaid,GOVERNMENTS_AND_NON_PROFIT_OTHER_GOVERNMENTS_AND_NON_PROFIT,new,,council_tax,council_tax,government_services,"Hampshire County Council does not bill council tax (districts do). £5 is a county service fee, not a CT instalment."
Jade Bentwood,United Kingdom Account - Cleaner Jade Bentwood - SortCodeAccountNumber: 60153067510027,190,debit,plaid,PERSONAL_CARE_OTHER_PERSONAL_CARE,new,,cleaning_services,cleaning_services,cleaning_services,
Poole Waite & Co LTD,Poole Waite & Co Ltd,26.22,debit,plaid,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,new,,unclassified_other,unclassified_other,home_improvement,"Final human adjudication: home_improvement. Merchant evidence identifies building, plumbing, hardware, or home-improvement goods. Luna votes: home_improvement / home_improvement / unclassified_other."
Starship Technologies LTD,Visa purchase Starship Technologies Ltd APPLEPAY 5564,4.07,debit,plaid,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,new,,unclassified_other,delivery_courier,delivery_courier,
Step,Returned direct debit STEPCHANGE 070436 11268527,-45,credit,plaid,TRANSFER_IN_SAVINGS,new,,debt_management_plan,debt_management_plan,returned_payment,Final human adjudication: returned_payment. The narrative explicitly identifies a returned or reversed payment. Luna votes: returned_payment / returned_payment / debt_management_plan.
Best One,"BEST ONE - 78-80 DYMCHURCH ROAD, HYTHE",3.99,debit,plaid,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,new,,convenience_store,convenience_store,convenience_store,
D Ag Communications,0018 13OCT25  D   AG COMMUNICATIONS LONDON GB,10,debit,plaid,RENT_AND_UTILITIES_INTERNET_AND_CABLE,new,,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
Victorian Plumbing,Victorian Plumbing,1259.97,debit,plaid,GENERAL_SERVICES_HOME_IMPROVEMENT_SERVICES,new,,home_improvement,bathroom,bathroom,
Bread And Wine,BREAD AND WINE    SAINT HELENS,2.58,debit,plaid,FOOD_RETAIL_LIQUOR_STORES,new,,alcohol_wine,convenience_store,alcohol_wine,
Morrison Ck Of Bills,MORRISON CK       Refund of bills   VIA MOBILE - PYMT,-123.5,credit,plaid,TRANSFER_IN_CHECKING,new,,refund_received,refund_received,refund_received,
Party Bar Folkestone,PARTY BAR FOLKESTO,6,debit,plaid,DINING_WINE_BARS_AND_PUBS,new,,pub_bar,pub_bar,pub_bar,
Pixelpay Solutions LTD,Visa purchase PIXELPAY SOLUTIONS LTD 2025-07-27,25,debit,plaid,GENERAL_SERVICES_CONSULTING_AND_LEGAL_SERVICES,new,,payment_intermediary,payment_intermediary,payment_intermediary,
Uk Fab New,UK Fab New        614642,249.48,debit,plaid,TRAVEL_AND_TRANSPORTATION_FLIGHTS,new,,unclassified_other,unclassified_other,unclassified_other,Final human adjudication: unclassified_other. Uk Fab New debit; merchant/function is not identifiable from the available evidence. Narrative: UK Fab New 614642. Native category: TRAVEL_AND_TRANSPORTATION_FLIGHTS. Provider: plaid. Luna votes: unclassified_other / unclassified_other / unclassified_other.
Kidspass,KidsPass  ON 21 OCT CPM KIDSPASS,1.99,debit,plaid,TRAVEL_AND_TRANSPORTATION_FLIGHTS,new,,days_out,memberships,memberships,
Old Farmhouse,OLD FARMHOUSE  ON 12 SEP CPM Old Farmhouse,30.48,debit,plaid,TRAVEL_AND_TRANSPORTATION_LODGING,new,,accommodation,accommodation,accommodation,
Cd Aylesbury,5448 19JUL25 CD   AYLESBURY FOOTBALLCLU               AYLESBURY HP1 GB,1.5,debit,plaid,ENTERTAINMENT_EVENTS_AND_TICKETS,new,,sports_tickets,sports_participation,sports_participation,Final human adjudication: sports_participation. The charge is for participation in a virtual/physical sport rather than passive media. Luna votes: sports_participation / sports_participation / sports_tickets.
Third Eye,"THIRD EYE (VIA APPLE PAY), ON 05-08-2025",6.99,debit,plaid,MEDICAL_DENTAL_AND_VISION,new,,beauty_treatment,unclassified_other,clothing_general,Final human adjudication: clothing_general. The visible underlying merchant is a clothing/accessories retailer. Luna votes: clothing_general / unclassified_other / beauty_treatment. Sources: https://thirdeyeclothing.co/
Manzoor,MANZOOR N  RETURNING LOAN FT,-200,credit,plaid,LOAN_DISBURSEMENTS_OTHER,new,,transfer_p2p,transfer_p2p,transfer_p2p,
Devinexl Afro Shop LTD,DevineXL Afro shop,9,debit,plaid,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,new,,skin_hair_care,skin_hair_care,skin_hair_care,
Lauren Simpkins Sports Massage,LAUREN SIMPKINS   SPORTS MASSAGE    VIA MOBILE - PYMT FP 15/09/25 10    04113424452771000N,40,debit,plaid,PERSONAL_CARE_OTHER_PERSONAL_CARE,new,,beauty_treatment,beauty_treatment,beauty_treatment,
C Tap And Run,7055 07SEP25 C    TAP AND RUN       MELTON MOWBRA GB,90.5,debit,plaid,DINING_WINE_BARS_AND_PUBS,new,,pub_bar,pub_bar,pub_bar,
Artur Albiniak,ARTUR ALBINIAK  TAX FT,329,debit,plaid,INSURANCE_AND_TAX_TAX_PAYMENT,new,,transfer_p2p,tax_payment,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: tax_payment / tax_payment / tax_payment.
Proper Job,PROPER JOB BRIDGWA,10,debit,plaid,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,new,,pub_bar,unclassified_other,discount_store,
Manager Training Limited,MANAGER TRAINING L,149.62,debit,plaid,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,new,,education_general,education_general,education_general,
Zara,CREDIT FROM ZARA INTERNET UK ON 18-07-2025,-131.97,credit,plaid,TRANSFER_IN_CHECKS_AND_ATM,new,,refund_received,refund_received,refund_received,
Priory Rise School,PRIORY RISE SCHOOL  ON 22 SEP CPM,11.5,debit,plaid,CHILDCARE_AND_EDUCATION_CHILDCARE_AND_EDUCATION,new,,school_fees,school_fees,school_fees,
Optic,Sent HYPEROPTIC LTD,35,debit,plaid,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,new,,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
Kingsbury Food & Wine,KINGSBURY FOOD & W,2,debit,plaid,FOOD_RETAIL_GROCERIES,new,,groceries,convenience_store,convenience_store,
Yolo Lounge Albufeira,YOLO LOUNGE ALBUFE PORTUGAL AMOUNT IN EUR 30.00 ON 29 JUN VISA 1.16907 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.77 YOLO LOUNGE ALBUFEIRA,26.43,debit,plaid,BANK_FEES_FOREIGN_TRANSACTION_FEES,new,,foreign_spend_unspecified,pub_bar,pub_bar,
Harland Group,Harlands Services The Zinc Group,26,debit,plaid,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,new,,unclassified_other,gym_fitness,gym_fitness,
Northridge,011201571557 Northridge,608.61,debit,plaid,TRANSFER_OUT_OTHER,new,,unclassified_transfer,transfer_bank_unspecified,car_finance_repayment,Final human adjudication: car_finance_repayment. Merchant evidence identifies a vehicle-finance lender and the debit is a repayment. Luna votes: loan_repayment_other / transfer_bank_unspecified / transfer_bank_unspecified. Sources: https://www.northridgefinance.com/faqs1/
Kmmassage.co.uk,kmmassage.co.uk,25,debit,plaid,PERSONAL_CARE_OTHER_PERSONAL_CARE,new,,beauty_treatment,beauty_treatment,beauty_treatment,
Bradley Harris,United Kingdom Account - Dividends Bradley Harris - SortCodeAccountNumber: 09012722077943,4000,debit,plaid,GENERAL_SERVICES_RELIGIOUS_SERVICES,new,,transfer_p2p,transfer_p2p,transfer_p2p,
Blackpool And Fylde Colle,Blackpool and Fyld,7.5,debit,plaid,GENERAL_SERVICES_HOME_IMPROVEMENT_SERVICES,new,,education_general,education_general,education_general,
Longchamp,Zilch Longchamp,30.75,debit,plaid,LOAN_PAYMENTS_BNPL_AND_EWA,new,,bnpl,bnpl,clothing_general,Final human adjudication: clothing_general. The visible underlying merchant is a clothing/accessories retailer. Luna votes: bnpl / bnpl / bnpl.
Tesla West,Tesla             West Drayton,9.99,debit,plaid,TRAVEL_AND_TRANSPORTATION_AUTOMOTIVE,new,,fuel,car_parking,fuel,
Essex & Suffolk Water,WWW.ESWATER.CO.UK Essex & Suffolk Water,17.71,debit,plaid,RENT_AND_UTILITIES_WATER,new,,water,water,water,
Natalie Ostrowka,NATALIE OSTROWKA  MAINTENANCE       VIA MOBILE - PYMT,70,debit,plaid,TRANSFER_OUT_OTHER,new,,transfer_p2p,unclassified_other,transfer_p2p,
Dudley Mbc,DUDLEY MBC HOUSING 30203152702,25,debit,plaid,LOAN_PAYMENTS_MORTGAGE_AND_AUTO,new,,rent,rent,rent,
Accord Mortgages,ACCORD MORTGAGES 1960696180,280.07,debit,plaid,LOAN_PAYMENTS_MORTGAGE_AND_AUTO,new,,mortgage,mortgage,mortgage,
Siobhan Naughton,SIOBHAN NAUGHTON,200,debit,plaid,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,new,,unclassified_other,unclassified_other,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: transfer_p2p / transfer_p2p / unclassified_other.
Lexham Insurance,WWW.LEXHAMINSURANCE.CO Lexham Insurance,83.06,debit,plaid,INSURANCE_AND_TAX_INSURANCE,new,,insurance_general,insurance_general,insurance_general,
Adobe,Adobe Systems ,23.99,debit,plaid,GENERAL_SERVICES_OTHER_SERVICES,new,,software,software,software,
MY.,https://my.northtynesi,35,debit,plaid,ENTERTAINMENT_EVENTS_AND_TICKETS,new,,unclassified_other,unclassified_other,government_services,"Final human adjudication: government_services. The payee is a government court/service body, not a private law firm. Luna votes: government_services / government_services / unclassified_other. Sources: https://my.northtyneside.gov.uk/taxonomy/term/355"
Go-rrito Sask,Go-Rrito Sask,9,debit,plaid,GOVERNMENTS_AND_NON_PROFIT_GOVERNMENTS_AND_NON_PROFIT,new,,takeaway,unclassified_other,takeaway,
Bodycare,BODYCARE311,10.8,debit,plaid,MEDICAL_OTHER_MEDICAL,new,,health_beauty_general,pharmacy,health_beauty_general,
Jade Linney Save,Jade linney       Save,60,debit,plaid,TRANSFER_OUT_SAVINGS,new,,savings_transfer,savings_transfer,savings_transfer,
Wenzels The Ba,ZETTLE_*WENZELS TH,9.05,debit,plaid,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,new,,pub_bar,takeaway,restaurant_cafe,
English Heritage,REVERSAL OF 30-09 ENGLISH HERITAGE T,-12,credit,plaid,INCOME_OTHER,new,,refund_received,days_out,returned_payment,"REVERSAL OF English Heritage is an unpaid DD coming back, not a visitor-attraction refund."
Millcroft Veterina,MILLCROFT VETERINA,18,debit,plaid,PET_CARE_AND_SUPPLIES_VETERINARY_SERVICES,new,,veterinary,veterinary,veterinary,
Broxtowe,BROXTOWE BOROUGH  20006169TAX STO,155,debit,plaid,INSURANCE_AND_TAX_TAX_PAYMENT,new,,council_tax,council_tax,council_tax,
White Lion Cd,White Lion CD 2413,5.1,debit,plaid,DINING_WINE_BARS_AND_PUBS,new,,pub_bar,pub_bar,pub_bar,
Csc Pcn,CSC PCN,25,debit,plaid,PERSONAL_CARE_OTHER_PERSONAL_CARE,new,,unclassified_other,car_parking,car_parking,
E Fuels,WWW.E.ORG  ON 21 JUL BCC,5,debit,plaid,RENT_AND_UTILITIES_OTHER_UTILITIES,new,,fuel,energy,energy,Final human adjudication: energy. E Fuels debit; gas/electricity supplier payment. Narrative: WWW.E.ORG ON 21 JUL BCC. Native category: RENT_AND_UTILITIES_OTHER_UTILITIES. Provider: plaid. Merchant identity was checked against the linked source. Luna votes: energy / energy / fuel. Sources: https://e.org/
Indigo Sun Partner,INDIGO SUN PARTNERINVERNESS,10,debit,plaid,TRAVEL_AND_TRANSPORTATION_FLIGHTS,new,,accommodation,beauty_treatment,beauty_treatment,
Paul Jepson,Contactless Payment ZETTLE_*PAUL JEPSON APPLEPAY 6727,8.3,debit,plaid,DINING_OTHER_DINING,new,,unclassified_other,unclassified_other,restaurant_cafe,"Final human adjudication: restaurant_cafe. Merchant evidence identifies a cafe, restaurant, or food venue. Luna votes: transfer_p2p / transfer_p2p / unclassified_other."
Turtle Bay,Turtle Bay,11.2,debit,plaid,DINING_DINING,new,,restaurant_cafe,restaurant_cafe,restaurant_cafe,
Dargan,Dargan Childcare lVincent,200,debit,plaid,CHILDCARE_AND_EDUCATION_CHILDCARE_AND_EDUCATION,new,,childcare,childcare,childcare,
The British Diabet Iop,THE BRITISH DIABET IOP-001889 FIRST DDR PAYMENT DDR,3,debit,plaid,GENERAL_SERVICES_RELIGIOUS_SERVICES,new,,charitable_donation,charitable_donation,charitable_donation,
John The Handyman,JOHN THE HANDYMAN,5.99,debit,plaid,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,new,,tradesmen,tradesmen,tradesmen,
Cash Convert Ers Whitehal,CASH CONVERTERS (W,46.38,debit,plaid,BANK_FEES_ATM,new,,pawnbroker,pawnbroker,pawnbroker,
Csc Pcn,CSC PCN  ON 26 AUG BDC,25,debit,plaid,PERSONAL_CARE_OTHER_PERSONAL_CARE,new,,unclassified_other,car_parking,car_parking,
Eurl Cristal,NYA*EURL CRISTAL,1.3,debit,plaid,GENERAL_SERVICES_OTHER_SERVICES,new,,unclassified_other,unclassified_other,unclassified_other,Final human adjudication: unclassified_other. Eurl Cristal debit; merchant/function is not identifiable from the available evidence. Narrative: NYA*EURL CRISTAL. Native category: GENERAL_SERVICES_OTHER_SERVICES. Provider: plaid. Luna votes: unclassified_other / unclassified_other / unclassified_other.
J D Sports Plc,Jd Sports,12.4,debit,plaid,GENERAL_MERCHANDISE_SPORTING_GOODS,new,,sportswear,sportswear,sportswear,
Al Fateh Superstore,Al Fateh Superstor,3,debit,plaid,GENERAL_MERCHANDISE_SUPERSTORES,new,,groceries_specialist,groceries,groceries_specialist,Final human adjudication: groceries_specialist. Merchant evidence identifies a specialist or world-food grocery store. Luna votes: groceries_specialist / groceries_specialist / groceries.
Snap Finance,RTN 14/07/2025 SNAP FINANCE LIMIT,-50,credit,plaid,LOAN_DISBURSEMENTS_BNPL_AND_EWA,new,,bnpl,retail_finance_repayment,returned_payment,
Premier Vet Allian,PREMIER VET ALLIAN UK010902830OZZY,24,debit,plaid,PET_CARE_AND_SUPPLIES_VETERINARY_SERVICES,new,,veterinary,veterinary,veterinary,
Euro Car Parks,0134 07JUL25      ZILCH EURO CAR    PARKS L           GB GB,1.5,debit,plaid,LOAN_PAYMENTS_BNPL_AND_EWA,new,,car_parking,car_parking,car_parking,
Carolann Curran,CAROLANN CURRAN,400,debit,plaid,GENERAL_MERCHANDISE_DEPARTMENT_STORES,new,,unclassified_other,unclassified_other,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: transfer_p2p / transfer_p2p / unclassified_other.
Ripple Dental,Ripple Dental,15.04,debit,plaid,MEDICAL_DENTAL_AND_VISION,new,,dentist,dentist,dentist,
Hartlepool United,HARTLEPOOL UNITED,3,debit,plaid,GENERAL_SERVICES_HOME_IMPROVEMENT_SERVICES,new,,sports_tickets,sports_tickets,sports_tickets,
Home Appliance Guard,HOME APPLIANCE GUA  SHP12411/32 DDR Home Appliance Guard,41.5,debit,plaid,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,new,,insurance_other,insurance_home,insurance_home,
Onestopvendingltd,Nyx*onestopvendingltd,1.7,debit,plaid,FOOD_RETAIL_OTHER,new,,confectionary,convenience_store,confectionary,Final human adjudication: confectionary. The small vending transaction is for snacks/confectionery. Luna votes: confectionary / convenience_store / confectionary.
Angel Hill,"ANGEL HILL 1084 (VIA APPLE PAY), ON 17-09-2025",2,debit,plaid,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,new,,unclassified_other,unclassified_other,restaurant_cafe,"Final human adjudication: restaurant_cafe. Merchant evidence identifies a cafe, restaurant, or food venue. Luna votes: restaurant_cafe / restaurant_cafe / unclassified_other."
Vortex Competition,Vortex Competition from Hidey Pot Pot,1.98,debit,plaid,DINING_OTHER_DINING,new,,prize_competitions,prize_competitions,prize_competitions,
The Paper Shop,VER*THE PAPER SHOP,2.64,debit,plaid,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,new,,stationery,convenience_store,stationery,
Complet,7469 25SEP25      WLY*COMPLET       ESAVE.CO.UK       08003896960 CH,18,debit,plaid,TRANSFER_OUT_SAVINGS,new,,savings_transfer,savings_transfer,memberships,"WLY*COMPLET ESAVE.CO.UK £18 is Complete Savings (Webloyalty cashback membership), not a savings pot. Batch 1 used memberships for this merchant."
MARTA,Marta  ON 08 JUL CLP MARTA,99,debit,plaid,OTHER_OTHER,new,,unclassified_other,unclassified_other,unclassified_other,Final human adjudication: unclassified_other. MARTA debit; merchant/function is not identifiable from the available evidence. Narrative: Marta ON 08 JUL CLP MARTA. Native category: OTHER_OTHER. Provider: plaid. Luna votes: unclassified_other / unclassified_other / unclassified_other.
Morgan S Cafe,MORGAN S CAFE  ON 10 SEP CLP,10.5,debit,plaid,DINING_COFFEE,new,,restaurant_cafe,restaurant_cafe,restaurant_cafe,
Cd Boots,2595 19JUL25 CD   BOOTS 1815        CHELMSFORD GB,1.75,debit,plaid,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,new,,pharmacy,pharmacy,pharmacy,
United Airlines,United Kingdom Account - From Dad Isabella Pearce - SortCodeAccountNumber: 11011411772163,50,debit,plaid,TRAVEL_AND_TRANSPORTATION_FLIGHTS,new,,transfer_p2p,transfer_p2p,transfer_p2p,
Weezevent,6779 27AUG25  D   WEEZEVENT UK LTD  BRIGHTON GB       REFUND,-0.6,credit,plaid,TRANSFER_IN_OTHER,new,,refund_received,refund_received,refund_received,
Worby M,WORBY M     *OBS  HAIR,15,debit,plaid,PERSONAL_CARE_HAIR_AND_BEAUTY,new,,beauty_treatment,beauty_treatment,beauty_treatment,
Harry's,HARRYS 08081648618  ON 07 AUG CPM Harry's,15.5,debit,plaid,PERSONAL_CARE_HAIR_AND_BEAUTY,new,,beauty_treatment,beauty_treatment,beauty_treatment,
Snap Finance,Snap Finance Limited,-0.01,credit,plaid,LOAN_DISBURSEMENTS_BNPL_AND_EWA,new,,bnpl,bnpl,loan_disbursement,Final human adjudication: loan_disbursement. Credit from a lender/finance provider is money received rather than a repayment debit. Luna votes: bnpl / bnpl / bnpl.
Flip Out,"Flip Out Uk - Chester - Chester Gates Business Park, Chester",2,debit,plaid,ENTERTAINMENT_OTHER_ENTERTAINMENT,new,,days_out,days_out,days_out,
Mangopay,Bank credit Mangopay S.A.,-9,credit,plaid,TRANSFER_IN_TRANSFER_IN_FROM_APPS,new,,payment_intermediary,payment_intermediary,payment_intermediary,Final human adjudication: payment_intermediary. Mangopay credit; payment intermediary is the closest taxonomy fit. Narrative: Bank credit Mangopay S.A.. Native category: TRANSFER_IN_TRANSFER_IN_FROM_APPS. Provider: plaid. Luna votes: payment_intermediary / payment_intermediary / payment_intermediary.
Pending,UBER* TRIP  ON 08 AUG BCC UBER* PENDING,22.23,debit,plaid,TRAVEL_AND_TRANSPORTATION_TAXIS_AND_RIDE_SHARES,new,,taxi_rideshare,taxi_rideshare,taxi_rideshare,
White Lion Cd,White Lion CD 2413,5.1,debit,plaid,DINING_WINE_BARS_AND_PUBS,new,,pub_bar,pub_bar,pub_bar,
Tesco Mobile,Direct debit TESCO MOBILE 070806 09663204,48.49,debit,plaid,RENT_AND_UTILITIES_TELECOMMUNICATIONS,new,,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,
Cd Lavazza Professional,5930 18AUG25 CD   LAVAZZA           PROFESSIONAL U    SWINDON GB,1.1,debit,plaid,DINING_COFFEE,new,,confectionary,confectionary,confectionary,
Sumup,7157 17JUL25 CD   SUMUP  *THE ROYAL ORTH              BIRMINGHAM GB,1.2,debit,plaid,MEDICAL_DENTAL_AND_VISION,new,,payment_intermediary,unclassified_card_spend,hospital,Final human adjudication: hospital. The underlying merchant is the Royal Orthopaedic Hospital. Luna votes: dentist / hospital / dentist. Sources: https://roh.nhs.uk/
Think,THINK CREAT       INV 22204/22258,100,debit,plaid,GENERAL_SERVICES_OTHER_SERVICES,new,,unclassified_other,unclassified_other,business_services,Final human adjudication: business_services. Think debit; professional/business service or registration. Narrative: THINK CREAT INV 22204/22258. Native category: GENERAL_SERVICES_OTHER_SERVICES. Provider: plaid. Luna votes: business_services / business_services / unclassified_other.
M. Afzaal,SumUp  *M. Afzaal,6.5,debit,plaid,TRANSFER_OUT_TRANSFER_OUT_FROM_APPS,new,,transfer_p2p,transfer_p2p,transfer_p2p,
In Hand,CARD PAYMENT TO BOWL IN HAND MANSFIELD ON 06-07-2025,7.45,debit,plaid,ENTERTAINMENT_EVENTS_AND_TICKETS,new,,pub_bar,sports_participation,pub_bar,"BOWL IN HAND MANSFIELD is a Phoenix/Marston’s pub, not bowling."
Cd Thomsonfly,0899 10SEP25 CD   THOMSONFLY HANGER 61                LUTON GB,4.35,debit,plaid,MEDICAL_OTHER_MEDICAL,new,,flights,flights,restaurant_cafe,"THOMSONFLY HANGER 61 LUTON £4.35 is workplace/canteen card spend, not airfare."
Sprucefield,679 - Sprucefield,29.75,debit,plaid,ENTERTAINMENT_EVENTS_AND_TICKETS,new,,retail_other,unclassified_other,discount_store,679 - Sprucefield is B&M store 679 at Sprucefield. B&M is discount_store.
Burberry,S Cumming BABY BURBERRY,-1,credit,plaid,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,new,,clothing_general,refund_received,refund_received,
Budgetenergy,WWW.BUDGETENERGY.C,20,debit,plaid,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,new,,energy,energy,energy,
James Lavender,Returned 👍🏻 James Lavender,100,debit,plaid,BANK_PENALTIES_INSUFFICIENT_AND_LATE_FEES,new,,refund_received,returned_payment,transfer_p2p,"Debit to James Lavender; “Returned” is the customer’s FPS reference, not a bank UNP credit."
Home Super Store,HOME SUPER STORE,1,debit,plaid,GENERAL_MERCHANDISE_DISCOUNT_STORES,new,,home_accessories,discount_store,discount_store,
C B&m,3551 15AUG25 C    B&M 809 MARSH     MILLS             PLYMOUTH GB,7.2,debit,plaid,GENERAL_MERCHANDISE_DISCOUNT_STORES,new,,discount_store,discount_store,discount_store,
